

Algoritmos Geneticos
========== =========

1) Rastrigin
2) Quadratic
3) Rosenbrock
4) Schwefel
Selecione a funcao a minimizar : Total de individuos da populacao : Total de geracoes a evoluir : Probabilidade de mutacao : 
#	x_1		x_2		f(x_1, x_2)                             diversidade

407	21.006153    0.262405
408	20.689983    0.264164
409	20.689983    0.257503
410	20.689983    0.263558
411	20.811098    0.257352
412	20.962576    0.254110
413	20.962576    0.258403
414	20.811098    0.253697
415	20.801264    0.253640
416	20.801264    0.248489
417	20.718990    0.243497
418	20.962576    0.245482
419	20.962576    0.242212
420	21.017601    0.249471
421	21.017601    0.240820
422	20.701429    0.236770
423	20.701429    0.236831
424	20.701429    0.234024
425	20.701429    0.238148
426	20.897314    0.235205
427	21.016132    0.237389
428	20.812710    0.229633
429	20.812710    0.227941
430	20.812710    0.228076
431	20.701572    0.222677
432	20.936884    0.235089
433	21.016132    0.228895
434	20.935272    0.230166
435	20.690126    0.240894
436	20.690126    0.231559
437	20.690126    0.234538
438	20.690126    0.224355
439	20.690126    0.225758
440	20.701429    0.224814
441	20.690126    0.225289
442	20.690126    0.223333
443	20.719206    0.216330
444	20.707903    0.220478
445	20.707903    0.223620
446	20.690126    0.215603
447	20.707903    0.207161
448	20.799652    0.212563
449	20.690126    0.211364
450	20.690126    0.204597
451	20.690126    0.206049
452	20.690126    0.204040
453	20.690126    0.205085
454	20.690126    0.197136
455	20.690126    0.208721
456	20.635101    0.199999
457	20.690126    0.189822
458	20.690126    0.191712
459	20.690126    0.187963
460	20.690126    0.188050
461	20.690126    0.180691
462	20.690126    0.180715
463	20.690126    0.177373
464	20.690126    0.182958
465	20.690126    0.179916
466	20.689983    0.181569
467	20.558531    0.186324
468	20.391516    0.180915
469	20.391516    0.177280
470	20.690126    0.176139
471	20.391516    0.167115
472	20.391373    0.173407
473	20.512487    0.169374
474	20.512487    0.173746
475	20.502653    0.170220
476	20.402819    0.170447
477	20.402819    0.170928
478	20.391373    0.174061
479	20.402819    0.174656
480	20.402819    0.173735
481	20.402819    0.179129
482	20.402819    0.173187
483	20.514099    0.172002
484	20.514099    0.175703
485	20.514099    0.177606
486	20.391373    0.170751
487	19.944260    0.169120
488	20.187845    0.168520
489	20.242870    0.169663
490	20.242870    0.168421
491	20.242870    0.169363
492	20.242870    0.167133
493	19.944260    0.168533
494	20.242870    0.164748
495	20.242870    0.157776
496	20.242870    0.152732
497	20.392885    0.156616
498	20.392885    0.155022
499	20.094275    0.154165
500	19.944405    0.156292
501	19.944405    0.152223
502	19.944405    0.151274
503	19.833124    0.153618
504	19.833124    0.148256
505	19.833124    0.144336
506	19.833124    0.144792
507	19.833124    0.147978
508	19.944405    0.142103
509	19.944405    0.140425
510	19.833124    0.138833
511	19.833124    0.141619
512	19.833124    0.138345
513	19.831654    0.133127
514	19.821821    0.130359
515	19.821821    0.132061
516	19.833124    0.143271
517	19.833124    0.133255
518	19.833124    0.130380
519	19.831654    0.133350
520	19.831654    0.132379
521	19.831654    0.129867
522	19.831654    0.134522
523	19.831654    0.132021
524	19.831654    0.128952
525	19.831654    0.132268
526	19.831654    0.132068
527	19.821676    0.128710
528	19.821676    0.128801
529	19.821676    0.127660
530	19.821676    0.126869
531	19.831654    0.126212
532	19.821676    0.123839
533	19.821676    0.119968
534	19.821676    0.121115
535	19.821676    0.120199
536	19.821676    0.125627
537	19.821676    0.120992
538	19.821676    0.124879
539	19.821676    0.119386
540	19.821676    0.121399
541	19.821676    0.116636
542	19.821676    0.121720
543	19.821676    0.119908
544	19.820208    0.113377
545	19.820208    0.119727
546	19.820208    0.111969
547	19.820208    0.110599
548	19.820208    0.110666
549	19.820208    0.110641
550	19.820208    0.110759
551	19.820208    0.109069
552	19.820208    0.108895
553	19.820208    0.111227
554	19.820208    0.115192
555	19.820208    0.111756
556	19.820208    0.104620
557	19.820208    0.107470
558	19.820208    0.104224
559	19.820208    0.109386
560	19.820208    0.104826
561	19.790962    0.102866
562	19.790962    0.104919
563	19.604132    0.105018
564	19.300962    0.104852
565	19.300962    0.105936
566	19.300962    0.108144
567	19.300962    0.111976
568	19.300962    0.106781
569	19.300962    0.105144
570	19.300962    0.115463
571	19.300962    0.108377
572	19.300962    0.109349
573	19.300962    0.109395
574	19.300962    0.117315
575	19.300962    0.112126
576	19.300962    0.112868
577	19.300962    0.110165
578	19.300962    0.109134
579	19.300962    0.107920
580	19.300962    0.104016
581	19.300962    0.106399
582	19.300962    0.104759
583	19.300962    0.105477
584	19.300962    0.105101
585	19.300962    0.107733
586	19.300962    0.106682
587	19.300962    0.103517
588	19.300962    0.104837
589	19.300962    0.108090
590	19.300962    0.105121
591	19.300962    0.106194
592	19.300962    0.104328
593	19.300962    0.105882
594	19.300962    0.099016
595	19.300962    0.098831
596	19.300962    0.097786
597	18.953032    0.100355
598	18.954645    0.099696
599	18.954645    0.107919
600	18.953032    0.111220
601	18.953032    0.103438
602	18.953032    0.109201
603	18.953032    0.104093
604	18.953032    0.097659
605	18.953032    0.099600
606	18.953032    0.098451
607	18.953032    0.103281
608	18.953032    0.104128
609	18.953032    0.101335
610	18.953032    0.095319
611	18.953032    0.095903
612	18.953032    0.097576
613	18.953032    0.096258
614	18.953032    0.098153
615	18.953032    0.095677
616	18.953032    0.098992
617	18.953032    0.102306
618	18.953032    0.096931
619	18.953032    0.100897
620	18.953032    0.101550
621	18.953032    0.098614
622	18.953032    0.099709
623	18.953032    0.099659
624	18.953032    0.096066
625	18.953032    0.096862
626	18.953032    0.097069
627	18.953032    0.095976
628	18.953032    0.096384
629	18.953032    0.094500
630	18.953032    0.093200
631	18.953032    0.095503
632	18.953032    0.095884
633	18.953032    0.095530
634	18.953032    0.095875
635	18.953032    0.089713
636	18.953032    0.093235
637	18.953032    0.091688
638	18.953032    0.089385
639	18.953032    0.092174
640	18.953032    0.096414
641	18.953032    0.093150
642	18.953032    0.090882
643	18.953032    0.090480
644	18.953032    0.091913
645	18.953032    0.089605
646	18.953032    0.089515
647	18.953032    0.093631
648	18.953032    0.085331
649	18.953032    0.085971
650	18.953032    0.085627
651	18.953032    0.080931
652	18.953032    0.083119
653	18.953032    0.084652
654	18.953032    0.082621
655	18.953032    0.086442
656	18.953032    0.083816
657	18.953032    0.081457
658	18.953032    0.082527
659	18.953032    0.084768
660	18.953032    0.082885
661	18.953032    0.081992
662	18.953032    0.078504
663	18.953032    0.078933
664	18.953032    0.076494
665	18.953032    0.072938
666	18.953032    0.078622
667	18.953032    0.080268
668	18.953032    0.080721
669	18.953032    0.080116
670	18.953032    0.082372
671	18.953032    0.078951
672	18.953032    0.079918
673	18.953032    0.077586
674	18.953032    0.079830
675	18.953032    0.086604
676	18.953032    0.083635
677	18.953032    0.084403
678	18.953032    0.082604
679	18.953032    0.081183
680	18.953032    0.081350
681	18.953032    0.084785
682	18.953032    0.084546
683	18.953032    0.084017
684	18.953032    0.086429
685	18.953032    0.081316
686	18.953032    0.082767
687	18.953032    0.083277
688	18.953032    0.081122
689	18.953032    0.076772
690	18.953032    0.074687
691	18.953032    0.077797
692	18.953032    0.082235
693	18.953032    0.080210
694	18.953032    0.075446
695	18.953032    0.074544
696	18.953032    0.074695
697	18.953032    0.077206
698	18.953032    0.072643
699	18.953032    0.070233
700	18.953032    0.073636
701	18.953032    0.074355
702	18.953032    0.074394
703	18.953032    0.072997
704	18.953032    0.078995
705	18.953032    0.080567
706	18.953032    0.076036
707	18.953032    0.074947
708	18.953032    0.075454
709	18.953032    0.074633
710	18.953032    0.073518
711	18.953032    0.073796
712	18.953032    0.071617
713	18.953032    0.072011
714	18.953032    0.074708
715	18.953032    0.068577
716	18.953032    0.065529
717	18.953032    0.067301
718	18.953032    0.070414
719	18.953032    0.071251
720	18.953032    0.066314
721	18.953032    0.065869
722	18.953032    0.063341
723	18.953032    0.060992
724	18.953032    0.061546
725	18.953032    0.061166
726	18.953032    0.064114
727	18.953032    0.061488
728	18.953032    0.059423
729	18.953032    0.058037
730	18.953032    0.060251
731	18.953032    0.060635
732	18.953032    0.063528
733	18.953032    0.063213
734	18.953032    0.060825
735	18.953032    0.059222
736	18.953032    0.062631
737	18.953032    0.061342
738	18.953032    0.065092
739	18.953032    0.064078
740	18.953032    0.066228
741	18.953032    0.066884
742	18.953032    0.069088
743	18.953032    0.062636
744	18.953032    0.057160
745	18.953032    0.057810
746	18.953032    0.060626
747	18.953032    0.056057
748	18.953032    0.057830
749	18.953032    0.062376
750	18.953032    0.066666
751	18.953032    0.065087
752	18.953032    0.066182
753	18.953032    0.064113
754	18.953032    0.058584
755	18.953032    0.058330
756	18.953032    0.060931
757	18.953032    0.057452
758	18.953032    0.062472
759	18.953032    0.061006
760	18.953032    0.058122
761	18.953032    0.057770
762	18.953032    0.056797
763	18.953032    0.054405
764	18.953032    0.053632
765	18.953032    0.057261
766	18.953032    0.056039
767	18.953032    0.055814
768	18.953032    0.055099
769	18.953032    0.059279
770	18.953032    0.058529
771	18.953032    0.052675
772	18.953032    0.049129
773	18.953032    0.051226
774	18.953032    0.050721
775	18.953032    0.052067
776	18.953032    0.051261
777	18.953032    0.047773
778	18.953032    0.051612
779	18.953032    0.050475
780	18.953032    0.045284
781	18.953032    0.046738
782	18.953032    0.046273
783	18.953032    0.049252
784	18.953032    0.049639
785	18.953032    0.052525
786	18.953032    0.048579
787	18.953032    0.045432
788	18.953032    0.048947
789	18.953032    0.053411
790	18.953032    0.049266
791	18.953032    0.047361
792	18.953032    0.049421
793	18.953032    0.052009
794	18.953032    0.052012
795	18.953032    0.051911
796	18.953032    0.053321
797	18.953032    0.048601
798	18.953032    0.048253
799	18.953032    0.048367
800	18.953032    0.049783
801	18.953032    0.051189
802	18.953032    0.043777
803	18.953032    0.047900
804	18.953032    0.045681
805	18.953032    0.047550
806	18.953032    0.049291
807	18.953032    0.050861
808	18.953032    0.046505
809	18.953032    0.043593
810	18.953032    0.046255
811	18.953032    0.046920
812	18.953032    0.049642
813	18.953032    0.044752
814	18.953032    0.047356
815	18.953032    0.050996
816	18.953032    0.045261
817	18.953032    0.049091
818	18.953032    0.050547
819	18.953032    0.048351
820	18.953032    0.048519
821	18.953032    0.044080
822	18.953032    0.049487
823	18.953032    0.049253
824	18.953032    0.050107
825	18.953032    0.048087
826	18.953032    0.049079
827	18.953032    0.046122
828	18.953032    0.047984
829	18.953032    0.051887
830	18.953032    0.051676
831	18.953032    0.048080
832	18.953032    0.050442
833	18.953032    0.050457
834	18.953032    0.051947
835	18.953032    0.051430
836	18.953032    0.054282
837	18.953032    0.048844
838	18.953032    0.050260
839	18.953032    0.051455
840	18.953032    0.047398
841	18.953032    0.046529
842	18.953032    0.052932
843	18.953032    0.053709
844	18.953032    0.052889
845	18.953032    0.053467
846	18.953032    0.051380
847	18.953032    0.053723
848	18.953032    0.057502
849	18.953032    0.053772
850	18.953032    0.052352
851	18.953032    0.052659
852	18.953032    0.049716
853	18.953032    0.049417
854	18.953032    0.050310
855	18.953032    0.045743
856	18.953032    0.041892
857	18.953032    0.045682
858	18.953032    0.048536
859	18.438202    0.049349
860	18.420401    0.051605
861	18.408955    0.050901
862	18.408955    0.054567
863	18.408955    0.055544
864	18.408955    0.055426
865	18.408955    0.052681
866	18.408955    0.059026
867	18.408955    0.056337
868	18.408955    0.057373
869	18.408955    0.054391
870	18.408955    0.058130
871	18.408955    0.061893
872	18.408955    0.061630
873	18.408955    0.060905
874	18.408955    0.064613
875	18.408955    0.065595
876	18.408955    0.066105
877	17.292362    0.065832
878	17.292362    0.065179
879	17.292362    0.063869
880	17.290894    0.066470
881	16.746817    0.065334
882	16.746817    0.065673
883	16.735371    0.062970
884	16.735371    0.066498
885	16.735371    0.066424
886	16.735371    0.062520
887	16.735371    0.064992
888	16.735371    0.059602
889	16.735371    0.063178
890	16.735371    0.063803
891	16.735371    0.064102
892	16.735371    0.060347
893	16.735371    0.062790
894	16.735371    0.062271
895	16.735371    0.064559
896	16.735371    0.064872
897	16.735371    0.064513
898	16.735371    0.064655
899	16.735371    0.066240
900	16.735371    0.066927
901	16.735371    0.067508
902	16.735371    0.067437
903	16.735371    0.067491
904	16.735371    0.067845
905	16.735371    0.068622
906	15.871440    0.066584
907	15.871440    0.065642
908	15.869971    0.065318
909	15.869971    0.060876
910	15.869971    0.059837
911	15.869971    0.064726
912	15.869971    0.066064
913	15.869971    0.063179
914	15.869971    0.065178
915	15.869971    0.064226
916	15.869971    0.067860
917	15.869971    0.066875
918	15.869971    0.067860
919	15.869971    0.069684
920	15.869971    0.073453
921	15.869971    0.069476
922	15.869971    0.067369
923	15.869971    0.070661
924	15.869971    0.065540
925	15.869971    0.073569
926	15.869971    0.065418
927	15.869971    0.070321
928	15.869971    0.069724
929	15.869971    0.067548
930	15.869971    0.063804
931	15.743554    0.064046
932	15.743554    0.067164
933	15.743554    0.065731
934	15.743554    0.062715
935	15.743554    0.061470
936	15.743554    0.061476
937	15.742085    0.063567
938	15.742085    0.064698
939	15.742085    0.065295
940	15.742085    0.063985
941	15.742085    0.071814
942	15.742085    0.070126
943	15.742085    0.068161
944	15.742085    0.074472
945	15.742085    0.074000
946	15.742085    0.077001
947	15.508400    0.081746
948	15.508400    0.072890
949	15.537646    0.077440
950	15.381983    0.071055
951	15.381983    0.075938
952	15.508400    0.078496
953	15.508400    0.075491
954	15.380514    0.075781
955	15.380514    0.077227
956	15.380514    0.078212
957	14.840508    0.075213
958	14.608292    0.079217
959	14.478937    0.072788
960	14.478937    0.072196
961	14.478937    0.075997
962	14.608292    0.075246
963	14.968394    0.072845
964	14.840508    0.070613
965	14.840508    0.072615
966	14.480406    0.067634
967	14.480406    0.068162
968	14.480406    0.062940
969	14.606823    0.067002
970	14.606823    0.067449
971	14.606823    0.068130
972	14.490383    0.069263
973	14.606823    0.071080
974	14.606823    0.069667
975	14.606823    0.068141
976	14.606823    0.067521
977	14.606823    0.069066
978	14.480406    0.071660
979	14.606823    0.071408
980	14.606823    0.073699
981	14.606823    0.072603
982	14.606823    0.071632
983	14.840508    0.072179
984	14.480406    0.072959
985	14.480406    0.072833
986	14.478937    0.071441
987	14.478937    0.074569
988	14.478937    0.075314
989	14.478937    0.078533
990	14.478937    0.075295
991	14.478937    0.077294
992	14.478937    0.077072
993	14.478937    0.078603
994	14.478937    0.076942
995	14.478937    0.075346
996	14.478937    0.074853
997	14.478937    0.074504
998	14.478937    0.074996
999	14.478937    0.073169
1000	14.478937    0.072147
1001	14.478937    0.071911
1002	14.478937    0.069064
1003	14.478937    0.070930
1004	14.478937    0.071488
1005	14.478937    0.072716
1006	14.478937    0.073290
1007	14.478937    0.072762
1008	14.478937    0.070341
1009	14.478937    0.068397
1010	14.478937    0.069619
1011	14.478937    0.066749
1012	14.478937    0.063271
1013	14.478937    0.064209
1014	14.478937    0.061903
1015	14.478937    0.063736
1016	14.478937    0.060627
1017	14.478937    0.059085
1018	14.478937    0.061675
1019	14.478937    0.063498
1020	14.478937    0.060748
1021	14.478937    0.059498
1022	14.478937    0.059875
1023	14.478937    0.062439
1024	14.478937    0.066286
1025	14.118509    0.068037
1026	14.118509    0.067847
1027	14.118509    0.063531
1028	14.118509    0.066120
1029	14.118509    0.064895
1030	14.118509    0.065552
1031	14.118509    0.065569
1032	14.118509    0.064651
1033	13.837001    0.059608
1034	13.837001    0.062720
1035	13.837001    0.064211
1036	13.837001    0.064406
1037	13.837001    0.064740
1038	13.837001    0.059913
1039	13.837001    0.060674
1040	13.837001    0.063141
1041	13.837001    0.058635
1042	13.837001    0.059069
1043	13.837001    0.060705
1044	13.837001    0.063411
1045	13.837001    0.061843
1046	13.837001    0.058402
1047	13.837001    0.055701
1048	13.837001    0.054726
1049	13.837001    0.060329
1050	13.837001    0.062889
1051	13.837001    0.056557
1052	13.837001    0.059013
1053	13.837001    0.058216
1054	13.837001    0.057938
1055	13.837001    0.062155
1056	13.837001    0.061438
1057	13.837001    0.059969
1058	13.837001    0.060877
1059	13.837001    0.055595
1060	13.837001    0.058971
1061	13.837001    0.060099
1062	13.837001    0.059424
1063	13.837001    0.056097
1064	13.837001    0.059235
1065	13.837001    0.064012
1066	13.837001    0.058273
1067	13.837001    0.064488
1068	13.837001    0.059334
1069	13.837001    0.059482
1070	13.837001    0.060582
1071	13.837001    0.061104
1072	13.837001    0.059326
1073	13.837001    0.058228
1074	13.837001    0.058615
1075	13.837001    0.054662
1076	13.837001    0.058352
1077	13.837001    0.058761
1078	13.837001    0.057109
1079	13.837001    0.058033
1080	13.837001    0.056484
1081	13.837001    0.060363
1082	13.837001    0.057491
1083	13.837001    0.055830
1084	13.837001    0.057798
1085	13.837001    0.057905
1086	13.837001    0.056277
1087	13.837001    0.058039
1088	13.837001    0.064180
1089	13.837001    0.065962
1090	13.837001    0.063624
1091	13.837001    0.061943
1092	13.837001    0.058960
1093	13.837001    0.059400
1094	13.837001    0.059009
1095	13.837001    0.059406
1096	13.837001    0.059529
1097	13.837001    0.058287
1098	13.837001    0.054898
1099	13.837001    0.058722
1100	13.837001    0.057130
1101	13.837001    0.060343
1102	13.837001    0.058924
1103	13.837001    0.060279
1104	13.837001    0.056743
1105	13.837001    0.059231
1106	13.837001    0.057320
1107	13.837001    0.057055
1108	13.837001    0.059338
1109	13.837001    0.058242
1110	13.837001    0.054740
1111	13.837001    0.056560
1112	13.837001    0.057555
1113	13.837001    0.054326
1114	13.837001    0.056256
1115	13.837001    0.049266
1116	13.837001    0.052021
1117	13.837001    0.048756
1118	13.837001    0.052578
1119	13.837001    0.049432
1120	13.837001    0.048864
1121	13.837001    0.048638
1122	13.837001    0.048072
1123	13.837001    0.050956
1124	13.837001    0.049199
1125	13.837001    0.051008
1126	13.837001    0.048597
1127	13.837001    0.047211
1128	13.837001    0.048159
1129	13.837001    0.052334
1130	13.837001    0.053239
1131	13.837001    0.049286
1132	13.837001    0.049278
