

Algoritmos Geneticos
========== =========

1) Rastrigin
2) Quadratic
3) Rosenbrock
4) Schwefel
Selecione a funcao a minimizar : Total de individuos da populacao : Total de geracoes a evoluir : Probabilidade de mutacao : 
#	x_1		x_2		f(x_1, x_2)                             diversidade

166	304.963684    0.815107
167	315.906311    0.815780
168	305.113037    0.812800
169	292.909210    0.812504
170	314.088623    0.815976
171	314.088623    0.810934
172	302.757813    0.809741
173	302.757813    0.806175
174	314.088623    0.805390
175	290.631409    0.809083
176	298.175903    0.806939
177	299.211090    0.802782
178	280.242645    0.801640
179	280.242645    0.799882
180	284.888885    0.799534
181	288.800690    0.798370
182	284.749786    0.790786
183	299.689728    0.787563
184	283.920807    0.783482
185	283.920807    0.785211
186	299.080078    0.791061
187	287.292816    0.785367
188	296.909302    0.786105
189	290.741425    0.777265
190	289.412842    0.780507
191	279.041077    0.773365
192	284.880981    0.774386
193	286.976990    0.768387
194	271.233704    0.778261
195	271.233704    0.773556
196	271.233704    0.772769
197	271.233704    0.776513
198	273.685028    0.770158
199	273.685028    0.766705
200	273.685028    0.760400
201	282.605286    0.757988
202	275.963226    0.763351
203	278.284271    0.760196
204	271.966797    0.765425
205	267.350128    0.759294
206	267.188995    0.759508
207	248.712357    0.759473
208	254.028748    0.755942
209	276.327972    0.759703
210	264.773987    0.758846
211	269.123199    0.759716
212	269.123199    0.756448
213	263.340179    0.753691
214	269.123199    0.752484
215	269.029785    0.752452
216	269.029785    0.748275
217	261.501282    0.748137
218	268.895081    0.738483
219	261.366608    0.734668
220	261.888092    0.740094
221	262.022797    0.743666
222	262.022797    0.742998
223	258.983063    0.742363
224	258.983063    0.739775
225	263.233734    0.736381
226	254.553268    0.732795
227	248.236450    0.734874
228	248.236450    0.735751
229	259.158051    0.728741
230	263.135590    0.731355
231	265.216766    0.729201
232	259.027802    0.731909
233	261.337372    0.726089
234	259.935028    0.722155
235	256.172119    0.726217
236	254.903610    0.718273
237	254.023529    0.723306
238	250.341461    0.717947
239	236.812744    0.717979
240	258.030182    0.722874
241	255.025848    0.719778
242	253.943130    0.718162
243	257.319550    0.708434
244	246.975037    0.711672
245	239.534454    0.711078
246	239.534454    0.710098
247	251.044037    0.708583
248	251.350616    0.705193
249	246.930588    0.699089
250	251.350616    0.708284
251	242.737152    0.703214
252	239.369217    0.705862
253	239.369217    0.705998
254	241.274002    0.702876
255	241.274002    0.704947
256	243.199051    0.696370
257	242.361694    0.699219
258	242.780930    0.705965
259	239.896927    0.698522
260	241.060165    0.700940
261	244.607834    0.701224
262	246.213974    0.699963
263	248.882385    0.702276
264	244.802872    0.694567
265	225.893127    0.694461
266	225.893127    0.699490
267	225.893127    0.688167
268	225.893127    0.691060
269	224.510010    0.692289
270	225.893127    0.688130
271	225.893127    0.683313
272	225.893127    0.684210
273	221.893433    0.683910
274	228.965042    0.681518
275	228.965042    0.683626
276	230.090195    0.675712
277	228.728058    0.677508
278	224.562744    0.669829
279	219.509598    0.667878
280	216.947433    0.669911
281	220.609711    0.667382
282	225.104111    0.665214
283	221.914597    0.672322
284	221.914597    0.668068
285	217.486389    0.673296
286	219.391174    0.669684
287	219.708389    0.666440
288	225.079742    0.676249
289	218.549423    0.669854
290	226.891205    0.665898
291	209.570786    0.663135
292	209.570786    0.663962
293	213.742844    0.658634
294	216.529785    0.655483
295	211.535065    0.657730
296	211.535065    0.649456
297	211.535065    0.649382
298	210.443634    0.661165
299	209.160324    0.656902
300	215.224075    0.653019
301	216.315506    0.654204
302	207.568481    0.649552
303	207.568481    0.645349
304	208.416351    0.648641
305	211.221039    0.646031
306	212.946548    0.640629
307	212.946548    0.646235
308	209.238220    0.639934
309	213.004868    0.638618
310	213.723175    0.637955
311	210.560242    0.641329
312	211.387451    0.642316
313	195.168320    0.640865
314	203.534256    0.634591
315	208.165955    0.637671
316	206.025085    0.636748
317	199.868134    0.633699
318	210.152954    0.639181
319	207.744186    0.631900
320	199.397537    0.632661
321	200.627289    0.629175
322	203.722931    0.626514
323	206.494003    0.628520
324	204.901230    0.627676
325	204.685944    0.624030
326	200.564713    0.628635
327	200.149323    0.627449
328	200.881073    0.627145
329	195.547043    0.626682
330	197.884262    0.616374
331	195.632492    0.611705
332	195.632492    0.614335
333	196.589767    0.615316
334	196.032715    0.611282
335	196.032715    0.610883
336	196.009048    0.614721
337	196.464615    0.612908
338	195.251892    0.611575
339	199.262833    0.614216
340	195.505722    0.610853
341	195.571594    0.612182
342	195.755890    0.610307
343	191.189102    0.610447
344	189.061096    0.606127
345	186.594635    0.603450
346	188.768906    0.597692
347	188.768906    0.594102
348	188.768906    0.596566
349	184.616028    0.598019
350	184.616028    0.595291
351	186.997147    0.596442
352	189.345337    0.588788
353	189.874542    0.589656
354	189.874542    0.592915
355	188.450287    0.588907
356	187.012634    0.592273
357	182.393967    0.585248
358	189.800903    0.589896
359	184.731491    0.584671
360	184.731491    0.577029
361	182.249985    0.575117
362	188.902313    0.580202
363	183.808701    0.575135
364	188.900467    0.572706
365	187.137222    0.569183
366	184.115234    0.570078
367	187.802734    0.572259
368	186.739868    0.569058
369	183.500320    0.572622
370	179.742142    0.572365
371	179.742142    0.561250
372	179.628265    0.563780
373	179.628265    0.559255
374	179.628265    0.557636
375	184.524368    0.563493
376	184.089874    0.552815
377	177.133011    0.555908
378	175.337769    0.550686
379	175.337769    0.554651
380	177.125809    0.554500
381	182.457535    0.550161
382	182.457535    0.548620
383	176.610596    0.553605
384	170.921616    0.551867
385	173.754242    0.552445
386	176.303482    0.556702
387	175.285721    0.546874
388	171.555099    0.553878
389	169.242371    0.560605
390	172.118729    0.553559
391	172.778625    0.548775
392	172.513565    0.549427
393	171.663162    0.548293
394	169.637848    0.543509
395	168.636368    0.546740
396	175.882599    0.546853
397	173.129471    0.544390
398	169.116409    0.542860
399	169.506546    0.538066
400	170.240753    0.540661
401	167.955078    0.540798
402	167.955078    0.539481
403	165.187393    0.534324
404	165.107620    0.535798
405	165.107620    0.537279
406	165.107620    0.534268
407	165.107620    0.530332
408	168.241806    0.528842
409	168.218613    0.526379
410	168.626663    0.531961
411	172.542236    0.528454
412	172.542236    0.521533
413	165.842239    0.529540
414	165.842239    0.523573
415	168.394424    0.524185
416	170.074142    0.523186
417	168.481491    0.519791
418	168.481491    0.520531
419	167.475143    0.518443
420	165.991226    0.515112
421	165.991226    0.515618
422	162.746323    0.516924
423	161.273529    0.515524
424	161.273529    0.506994
425	161.273529    0.517534
426	163.911880    0.513247
427	163.911880    0.516216
428	163.911880    0.515399
429	166.912491    0.505377
430	163.702515    0.507402
431	166.912491    0.501179
432	167.316437    0.507778
433	161.719269    0.505429
434	160.719101    0.506870
435	163.375504    0.503716
436	161.838806    0.504489
437	163.047241    0.505820
438	163.375504    0.504253
439	162.585083    0.501044
440	164.084946    0.498679
441	166.015610    0.498875
442	166.015610    0.494037
443	166.015610    0.497858
444	168.768661    0.496361
445	163.653076    0.494823
446	163.653076    0.492907
447	161.928314    0.491860
448	158.496643    0.490584
449	162.392654    0.490198
450	162.096115    0.488808
451	156.133423    0.487091
452	156.133423    0.486444
453	154.958328    0.483168
454	153.873093    0.481751
455	153.873093    0.482927
456	153.873093    0.478350
457	153.873093    0.476650
458	153.873093    0.473652
459	153.873093    0.470141
460	153.873093    0.465595
461	153.873093    0.472978
462	158.402969    0.476782
463	155.782486    0.475446
464	154.280090    0.467360
465	154.280090    0.468087
466	154.280090    0.462283
467	154.280090    0.472552
468	156.312393    0.476247
469	153.888123    0.472833
470	157.867325    0.476538
471	158.835617    0.473775
472	157.778336    0.478818
473	156.336365    0.471431
474	154.481018    0.472191
475	158.632828    0.473497
476	154.563126    0.471927
477	154.563126    0.467716
478	156.437881    0.473402
479	153.774002    0.466901
480	151.627411    0.464592
481	151.627411    0.463591
482	153.196899    0.464376
483	153.196899    0.466693
484	152.285095    0.461588
485	154.772125    0.463042
486	155.320023    0.455462
487	155.320023    0.448756
488	154.807526    0.453831
489	154.488525    0.454483
490	151.043900    0.450579
491	151.904465    0.450500
492	151.904465    0.446775
493	151.904465    0.442396
494	151.904465    0.437709
495	151.904465    0.437283
496	151.904465    0.437913
497	151.904465    0.430588
498	151.904465    0.432900
499	151.904465    0.430221
500	151.904465    0.437653
501	151.904465    0.437006
502	150.166229    0.440370
503	150.130814    0.436015
504	150.130814    0.436789
505	152.896820    0.434304
506	152.896820    0.441673
507	153.380783    0.435149
508	153.380783    0.431565
509	152.921600    0.432682
510	152.921600    0.427097
511	152.309937    0.429628
512	152.753693    0.425661
513	151.936188    0.426348
514	152.776169    0.431220
515	152.374054    0.427191
516	152.776169    0.423457
517	152.692291    0.421941
518	152.199982    0.421886
519	152.199982    0.415353
520	150.554733    0.417599
521	152.131500    0.413728
522	151.913742    0.415831
523	151.046265    0.417307
524	151.046265    0.409829
525	150.486267    0.409179
526	150.486267    0.411032
527	150.486267    0.408470
528	150.486267    0.407559
529	150.486267    0.406008
530	149.912781    0.405553
531	151.191162    0.401438
532	151.155869    0.398799
533	151.239517    0.399301
534	150.771545    0.398000
535	150.771545    0.404082
536	149.871231    0.403172
537	149.871231    0.394691
538	150.771545    0.398785
539	150.771545    0.402616
540	152.639282    0.395833
541	151.231155    0.396646
542	149.825272    0.390615
543	149.825272    0.388701
544	149.450806    0.384970
545	149.450806    0.382883
546	150.346497    0.382619
547	150.443939    0.389991
548	150.244110    0.388773
549	149.255539    0.381651
550	149.255539    0.379982
551	149.058456    0.381925
552	149.021713    0.377229
553	149.058456    0.382354
554	148.998291    0.381098
555	148.801193    0.370682
556	148.801193    0.374518
557	148.801193    0.372098
558	149.478867    0.380838
559	149.870728    0.377154
560	149.131500    0.372492
561	149.131500    0.380202
562	149.131500    0.372034
563	148.409668    0.373771
564	148.409668    0.381557
565	149.687317    0.375055
566	148.409668    0.369010
567	148.409668    0.369087
568	148.631714    0.372921
569	148.631714    0.364314
570	148.631714    0.368748
571	149.761200    0.360813
572	148.758865    0.365287
573	148.384628    0.360527
574	148.384628    0.367442
575	148.075974    0.362079
576	148.075974    0.366820
577	148.280151    0.364433
578	147.874374    0.366291
579	149.154602    0.359487
580	149.154602    0.354568
581	148.043320    0.358861
582	148.043320    0.359799
583	144.595734    0.357846
584	146.654648    0.357983
585	146.654648    0.351876
586	145.569412    0.348237
587	145.569412    0.350480
588	147.006943    0.352116
589	147.697983    0.352773
590	147.471954    0.348078
591	147.411789    0.352299
592	147.637680    0.345840
593	147.897003    0.342187
594	147.375046    0.348040
595	147.375046    0.344016
596	146.804092    0.337123
597	147.913406    0.335377
598	147.421234    0.338343
599	146.637711    0.337560
600	146.919479    0.343139
601	147.181183    0.343583
602	146.725616    0.333732
603	145.751404    0.338858
604	145.751404    0.334808
605	145.751404    0.335897
606	146.595810    0.339176
607	146.637512    0.343360
608	146.637512    0.344357
609	146.637512    0.351135
610	146.637512    0.341254
611	146.574677    0.341835
612	145.657654    0.344482
613	145.657654    0.339134
614	145.616135    0.345011
615	146.658295    0.343930
616	145.580719    0.348075
617	146.342758    0.346261
618	145.770691    0.347071
619	145.404388    0.348195
620	145.404388    0.345620
621	145.404388    0.342902
622	146.611435    0.338249
623	146.145538    0.337497
624	146.045242    0.334850
625	146.211273    0.336066
626	145.367661    0.334701
627	145.662659    0.332727
628	145.033249    0.337262
629	145.208984    0.329982
630	145.208984    0.327634
631	145.129791    0.328966
632	145.634888    0.333229
633	145.634888    0.332696
634	144.926529    0.329841
635	145.064407    0.330517
636	144.551178    0.332747
637	144.551178    0.324027
638	144.482590    0.330756
639	144.987686    0.319757
640	144.284592    0.324763
641	144.284592    0.325240
642	144.998047    0.317622
643	144.998047    0.323691
644	145.097366    0.317748
645	144.482590    0.323175
646	144.482590    0.319048
647	144.482590    0.315963
648	144.842056    0.318233
649	143.997177    0.320555
650	144.452209    0.318347
651	144.000641    0.317086
652	144.000641    0.317365
653	143.317413    0.314410
654	143.196106    0.316034
655	143.566177    0.321499
656	142.931091    0.319300
657	142.595642    0.321148
658	142.595642    0.325210
659	143.077576    0.319264
660	143.085312    0.317103
661	143.085312    0.317707
662	143.098358    0.317367
663	143.098358    0.323737
664	143.077576    0.316921
665	142.595642    0.315818
666	142.595642    0.312005
667	142.069748    0.307026
668	142.069748    0.305666
669	142.069748    0.303390
670	142.069748    0.308279
671	142.032043    0.303156
672	141.772720    0.304134
673	141.836624    0.306431
674	142.095261    0.309552
675	141.682770    0.307250
676	141.682770    0.305479
677	141.682770    0.303665
678	141.900909    0.305713
679	141.826324    0.303950
680	142.846146    0.308468
681	141.606918    0.303780
682	142.617798    0.299952
683	142.617798    0.297834
684	141.857681    0.302565
685	141.804901    0.305123
686	141.085556    0.300961
687	141.085556    0.301026
688	141.455627    0.300823
689	141.439819    0.297616
690	141.455627    0.293376
691	141.455627    0.295144
692	140.979797    0.298921
693	140.979797    0.295548
694	140.887558    0.289456
695	141.420731    0.295103
696	141.804901    0.291495
697	141.161407    0.289179
698	141.334976    0.290834
699	141.440445    0.288837
700	141.000305    0.290455
701	141.440445    0.294371
702	141.394577    0.282356
703	141.335770    0.284689
704	141.335770    0.287652
705	140.675217    0.285300
706	140.675217    0.284957
707	140.675217    0.281392
708	140.675217    0.286710
709	140.675217    0.286228
710	141.335770    0.283601
711	141.076447    0.278328
712	140.675217    0.279244
713	140.675217    0.275837
714	140.675217    0.273996
715	140.675217    0.272772
716	140.750839    0.275326
717	140.750839    0.275418
718	140.750839    0.270279
719	140.406067    0.267629
720	140.406067    0.271526
721	140.385300    0.270113
722	140.385300    0.273875
723	140.385300    0.274355
724	140.385300    0.271279
725	140.385300    0.266620
726	140.385300    0.264466
727	140.385300    0.261669
728	140.385300    0.254005
729	140.385300    0.261881
730	140.385300    0.257338
731	140.385300    0.257855
732	140.644623    0.259027
733	140.644623    0.256938
734	140.929459    0.258241
735	140.385300    0.253812
736	140.644623    0.252325
737	140.644623    0.253037
738	140.628235    0.248332
739	140.505020    0.247157
740	139.995483    0.247644
741	140.300049    0.242928
742	140.187302    0.243339
743	140.187302    0.242656
744	140.187302    0.234107
745	139.987045    0.230260
746	140.187302    0.229728
747	140.187302    0.228842
748	140.187302    0.230114
749	140.132660    0.227710
750	140.132660    0.231790
751	140.132660    0.228060
752	139.971573    0.232613
753	139.971573    0.238214
754	139.712250    0.232898
755	139.712250    0.231912
756	139.712250    0.228414
757	139.971573    0.234712
758	140.169556    0.234888
759	139.712250    0.230742
760	139.712250    0.224888
761	139.712250    0.225778
762	139.712250    0.224465
763	139.712250    0.225029
764	139.712250    0.219642
765	139.712250    0.216052
766	139.712250    0.221566
767	139.712250    0.217595
768	139.712250    0.220384
769	139.712250    0.220164
770	139.712250    0.214156
771	139.712250    0.215383
772	139.712250    0.208041
773	139.302216    0.209920
774	139.302216    0.209214
775	139.302216    0.211851
776	139.302216    0.211251
777	139.712250    0.210799
778	139.712250    0.208974
779	139.302216    0.200322
780	139.302216    0.196508
781	139.302216    0.201913
782	139.104233    0.202826
783	139.302216    0.206352
784	139.302216    0.202488
785	139.302216    0.201759
786	139.302216    0.206302
787	139.302216    0.206802
788	139.302216    0.203001
789	139.387466    0.208657
790	139.104233    0.207709
791	139.104233    0.205572
792	139.104233    0.204709
793	139.104233    0.199467
794	139.104233    0.195737
795	139.104233    0.196345
796	139.104233    0.197468
797	139.104233    0.190906
798	139.104233    0.191297
799	139.104233    0.191843
800	139.104233    0.195445
801	139.104233    0.191581
802	139.104233    0.186851
803	139.104233    0.187600
804	139.104233    0.185555
805	139.104233    0.179579
806	139.363556    0.183189
807	139.363556    0.185948
808	139.363556    0.180824
809	139.104233    0.182191
810	139.104233    0.185258
811	139.104233    0.184901
812	139.104233    0.184111
813	139.104233    0.183804
814	139.104233    0.184256
815	139.104233    0.185347
816	139.104233    0.184199
817	139.104233    0.179803
818	139.104233    0.183330
819	139.104233    0.188418
820	139.104233    0.188255
821	139.104233    0.191156
822	139.104233    0.191986
823	139.104233    0.192085
824	139.104233    0.190189
825	139.104233    0.187323
826	139.104233    0.183233
827	139.104233    0.184841
828	139.104233    0.181073
829	139.104233    0.175965
830	139.104233    0.176228
831	139.104233    0.170104
832	139.104233    0.169681
833	139.104233    0.170757
834	139.104233    0.170927
835	139.104233    0.167493
836	139.104233    0.169315
837	139.104233    0.164678
838	139.104233    0.164150
839	139.104233    0.168817
840	139.104233    0.167021
841	139.104233    0.171339
842	139.104233    0.165147
843	139.104233    0.160140
844	139.104233    0.160382
845	139.104233    0.157214
846	139.104233    0.161570
847	139.104233    0.161734
848	139.104233    0.157202
849	139.104233    0.156165
850	139.104233    0.153960
851	139.104233    0.151317
852	139.104233    0.154921
853	139.104233    0.156158
854	139.104233    0.156267
855	139.104233    0.150659
856	139.104233    0.144098
857	139.104233    0.142409
858	139.104233    0.148661
859	139.104233    0.142254
860	139.104233    0.146788
861	139.104233    0.141877
862	139.104233    0.140389
863	139.104233    0.137399
864	139.104233    0.142393
865	139.104233    0.139144
866	139.104233    0.143763
867	139.104233    0.137230
868	139.104233    0.133553
869	139.104233    0.135168
870	139.104233    0.128879
871	139.104233    0.128680
872	139.104233    0.129043
873	139.104233    0.128393
874	139.104233    0.126761
875	139.104233    0.129132
876	139.104233    0.128991
877	138.923615    0.134118
878	139.008850    0.132397
879	138.923615    0.132352
880	138.923615    0.127200
881	138.923615    0.123342
882	138.923615    0.121755
883	138.923615    0.127245
884	138.923615    0.129590
885	138.923615    0.128861
886	138.923615    0.124515
887	138.923615    0.119558
888	138.923615    0.122726
889	138.923615    0.117950
890	138.923615    0.115052
891	138.923615    0.113808
892	138.923615    0.112731
893	138.923615    0.105586
894	138.923615    0.111135
895	138.923615    0.105171
896	138.923615    0.102887
897	138.923615    0.105593
898	138.923615    0.107995
899	138.923615    0.101302
900	138.923615    0.104323
901	138.923615    0.104337
902	138.923615    0.100603
903	138.923615    0.104055
904	138.923615    0.104899
905	138.923615    0.102476
906	138.923615    0.104126
907	138.923615    0.105691
908	138.923615    0.101573
909	138.923615    0.096340
910	138.923615    0.100346
911	138.923615    0.095693
912	138.923615    0.098736
913	138.923615    0.096199
914	138.923615    0.097661
915	138.923615    0.103599
916	138.923615    0.101680
917	138.923615    0.108026
918	137.073105    0.105132
919	137.073105    0.106709
920	136.567444    0.111320
921	136.567444    0.111135
922	136.343796    0.112112
923	136.343796    0.110389
924	136.343796    0.106348
925	136.343796    0.107220
926	136.343796    0.110590
927	136.253891    0.111487
928	136.163177    0.115301
929	136.163177    0.116165
930	136.163177    0.110685
931	136.163177    0.113599
932	136.163177    0.113070
933	136.163177    0.113992
934	136.163177    0.116849
935	136.163177    0.115493
936	135.630081    0.116845
937	135.630081    0.112120
938	135.630081    0.111666
939	135.630081    0.114055
940	135.225815    0.123941
941	134.669754    0.117879
942	134.648972    0.118897
943	134.648972    0.119417
944	134.489136    0.122219
945	134.468353    0.122101
946	134.468353    0.122215
947	134.468353    0.117586
948	134.468353    0.118750
949	134.468353    0.119743
950	134.468353    0.121654
951	134.468353    0.122193
952	134.468353    0.118411
953	134.468353    0.123743
954	134.468353    0.116338
955	134.468353    0.119019
956	134.468353    0.114345
957	133.436768    0.114714
958	132.837753    0.120888
959	132.837753    0.116060
960	132.837753    0.121358
961	132.837753    0.119987
962	132.816986    0.121095
963	132.816986    0.119672
964	132.816986    0.122779
965	132.816986    0.121701
966	132.168335    0.119498
967	131.909012    0.123683
968	131.909012    0.123171
969	131.909012    0.126502
970	131.909012    0.128536
971	131.909012    0.124460
972	131.908890    0.122667
973	131.909012    0.118433
974	131.844421    0.121383
975	131.844421    0.120475
976	131.908890    0.116659
977	131.908890    0.121840
978	131.823639    0.121574
979	131.823639    0.120299
980	131.823639    0.119925
981	131.728271    0.113962
982	131.728271    0.116403
983	131.283539    0.117909
984	131.283539    0.114286
985	131.283539    0.116110
986	131.283539    0.114907
987	131.283539    0.112552
988	131.283539    0.112327
989	131.283539    0.112923
990	131.283539    0.115081
991	130.967010    0.116074
992	130.967010    0.117875
993	130.967010    0.113620
994	130.967010    0.115124
995	130.967010    0.116531
996	130.967010    0.110110
997	130.967010    0.108972
998	130.967010    0.116774
999	130.967010    0.113028
1000	130.967010    0.115128
1001	130.912689    0.113654
1002	130.967010    0.110218
1003	130.967010    0.117327
1004	130.967010    0.115804
1005	130.967010    0.119450
1006	130.419388    0.120168
1007	130.419388    0.116712
1008	130.048523    0.111683
1009	130.048523    0.112247
1010	130.048523    0.113247
1011	130.048523    0.114380
1012	129.049194    0.109398
1013	130.419388    0.109807
1014	130.419388    0.112724
1015	130.204834    0.113899
1016	129.876801    0.118595
1017	129.733429    0.111806
1018	129.329178    0.112105
1019	129.329178    0.112224
1020	129.329178    0.109227
1021	129.049194    0.109713
1022	129.049194    0.107408
1023	129.049194    0.105918
1024	129.049194    0.106712
1025	129.049194    0.104079
1026	129.049194    0.107851
1027	129.049194    0.110290
1028	128.195740    0.101576
1029	127.936417    0.110408
1030	127.744438    0.112340
1031	127.744438    0.115621
1032	127.744438    0.110741
1033	127.744438    0.113948
1034	127.744438    0.111762
1035	127.744438    0.111261
1036	127.744438    0.115217
1037	127.744438    0.115636
1038	127.829681    0.112805
1039	127.744438    0.117222
1040	128.089005    0.114328
1041	128.280975    0.115115
1042	127.744438    0.113782
1043	128.408020    0.122754
1044	128.195740    0.127003
1045	128.195740    0.123327
1046	126.762062    0.126575
1047	126.762062    0.127495
1048	126.762062    0.123006
1049	126.762062    0.121813
1050	126.762062    0.118774
1051	126.762062    0.121080
1052	126.570084    0.124833
1053	126.829407    0.128927
1054	126.829407    0.133082
1055	126.829407    0.131827
1056	126.829407    0.130062
1057	126.829407    0.126527
1058	126.829407    0.126813
1059	126.570084    0.125877
1060	126.060669    0.121300
1061	126.060669    0.124747
1062	126.060669    0.130073
1063	126.060669    0.129897
1064	126.060669    0.131562
1065	126.060669    0.125243
1066	126.060669    0.129266
1067	126.060669    0.126602
1068	126.060669    0.124551
1069	126.060669    0.123971
1070	126.060669    0.123221
1071	126.060669    0.124460
1072	126.060669    0.126851
1073	126.022446    0.125906
1074	126.060669    0.127410
1075	126.060669    0.119421
1076	126.060669    0.122233
1077	126.060669    0.121219
1078	126.060669    0.116111
1079	126.060669    0.116231
1080	126.060669    0.117269
1081	126.060669    0.118547
1082	126.060669    0.118418
1083	126.060669    0.115802
1084	126.060669    0.113633
1085	126.060669    0.115342
1086	126.060669    0.112895
1087	126.060669    0.112553
1088	126.060669    0.107494
1089	125.513039    0.104827
1090	125.513039    0.105141
1091	125.513039    0.106226
1092	125.513039    0.102781
1093	125.513039    0.104780
1094	125.513039    0.102023
1095	125.513039    0.101201
1096	125.513039    0.099272
1097	125.513039    0.097543
1098	125.513039    0.101155
1099	125.513039    0.095654
1100	125.513039    0.098108
1101	125.513039    0.095834
1102	125.513039    0.095604
1103	125.513039    0.097348
1104	125.513039    0.093789
1105	125.513039    0.092235
1106	125.513039    0.092278
1107	125.513039    0.085864
1108	125.513039    0.089405
1109	125.513039    0.084548
1110	125.513039    0.088612
1111	125.513039    0.086793
1112	125.513039    0.086958
1113	125.513039    0.084314
1114	125.513039    0.084666
1115	125.513039    0.083131
1116	125.513039    0.083189
1117	125.513039    0.082189
1118	125.513039    0.082187
1119	125.513039    0.083125
1120	125.513039    0.082876
1121	125.513039    0.078056
1122	125.513039    0.081677
1123	125.513039    0.083341
1124	125.513039    0.080231
1125	125.513039    0.077631
1126	125.513039    0.080285
1127	125.513039    0.081355
1128	125.513039    0.076425
1129	125.513039    0.081074
1130	125.513039    0.080204
1131	125.513039    0.077662
1132	125.513039    0.078106
